timestamp,gpu_id,gpu_name,gpu_load,memory_used,memory_total,memory_percent,temperature,uuid,cpu_avg,cpu_per_core,ram_used_percent,ram_available,gpu_clock,memory_clock,power_draw,theoretical_tflops,achieved_tflops,memory_bandwidth,memory_bandwidth_utilization
2024-11-03 18:34:57.584674,0,NVIDIA GeForce RTX 3060 Laptop GPU,99.0,2311.0,6144.0,37.61393229166667,78.0,GPU-b55146a7-ac01-22df-da7a-4ea1c5235ff0,5.8,"[56.8, 0.0, 0.0, 1.6, 4.7, 3.1, 0.0, 1.6, 0.0, 7.8, 0.0, 1.6, 7.8, 0.0, 1.6, 6.2]",94.1,0.91,1552.0,7150.0,92.01,9.535488,9.44013312,228800.0,32032.000000000004
2024-11-03 18:34:59.714934,0,NVIDIA GeForce RTX 3060 Laptop GPU,86.0,2311.0,6144.0,37.61393229166667,79.0,GPU-b55146a7-ac01-22df-da7a-4ea1c5235ff0,4.475,"[47.8, 0.0, 0.0, 0.0, 0.0, 1.6, 0.0, 0.0, 6.3, 12.7, 0.0, 0.0, 1.6, 1.6, 0.0, 0.0]",91.8,1.26,1507.0,7150.0,101.32,9.259008,7.962746879999999,228800.0,27456.0
2024-11-03 18:35:01.911263,0,NVIDIA GeForce RTX 3060 Laptop GPU,100.0,2311.0,6144.0,37.61393229166667,77.0,GPU-b55146a7-ac01-22df-da7a-4ea1c5235ff0,3.4187499999999997,"[23.4, 0.0, 1.6, 0.0, 17.2, 1.5, 0.0, 0.0, 3.1, 0.0, 4.7, 0.0, 1.6, 1.6, 0.0, 0.0]",92.3,1.18,1755.0,7150.0,41.16,10.78272,10.78272,228800.0,29744.0
2024-11-03 18:35:04.030277,0,NVIDIA GeForce RTX 3060 Laptop GPU,100.0,2311.0,6144.0,37.61393229166667,77.0,GPU-b55146a7-ac01-22df-da7a-4ea1c5235ff0,3.7,"[0.0, 0.0, 0.0, 7.8, 0.0, 3.1, 6.2, 6.2, 0.0, 4.7, 6.2, 1.6, 10.9, 3.1, 4.7, 4.7]",92.3,1.19,1432.0,7150.0,79.69,8.798208,8.798208,228800.0,29744.0
2024-11-03 18:35:06.196969,0,NVIDIA GeForce RTX 3060 Laptop GPU,100.0,2311.0,6144.0,37.61393229166667,79.0,GPU-b55146a7-ac01-22df-da7a-4ea1c5235ff0,6.3625,"[0.0, 1.6, 47.0, 0.0, 7.8, 0.0, 21.9, 0.0, 4.7, 1.6, 3.1, 0.0, 6.3, 6.2, 0.0, 1.6]",92.3,1.18,1492.0,7150.0,89.79,9.166848,9.166848,228800.0,29744.0
2024-11-03 18:35:08.322218,0,NVIDIA GeForce RTX 3060 Laptop GPU,68.0,2311.0,6144.0,37.61393229166667,79.0,GPU-b55146a7-ac01-22df-da7a-4ea1c5235ff0,5.6187499999999995,"[46.3, 0.0, 7.7, 0.0, 12.5, 3.1, 7.8, 0.0, 1.6, 3.1, 6.2, 0.0, 0.0, 0.0, 0.0, 1.6]",92.0,1.23,1897.0,7150.0,89.82,11.655168,7.92551424,228800.0,48048.0
2024-11-03 18:35:10.419493,0,NVIDIA GeForce RTX 3060 Laptop GPU,66.0,2311.0,6144.0,37.61393229166667,79.0,GPU-b55146a7-ac01-22df-da7a-4ea1c5235ff0,4.675,"[38.8, 0.0, 0.0, 0.0, 9.4, 6.3, 12.5, 0.0, 4.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.1]",92.1,1.22,1830.0,7150.0,86.42,11.24352,7.4207232,228800.0,45760.0
2024-11-03 18:35:12.545026,0,NVIDIA GeForce RTX 3060 Laptop GPU,56.0,2311.0,6144.0,37.61393229166667,78.0,GPU-b55146a7-ac01-22df-da7a-4ea1c5235ff0,7.03125,"[51.5, 0.0, 0.0, 0.0, 1.6, 1.6, 4.8, 3.1, 10.9, 4.7, 7.8, 7.8, 3.1, 1.6, 7.8, 6.2]",92.2,1.21,1837.0,7150.0,83.8,11.286528,6.320455680000001,228800.0,38896.0
2024-11-03 18:35:14.670356,0,NVIDIA GeForce RTX 3060 Laptop GPU,100.0,2312.0,6144.0,37.63020833333333,79.0,GPU-b55146a7-ac01-22df-da7a-4ea1c5235ff0,6.3125,"[58.8, 0.0, 1.6, 0.0, 9.4, 4.7, 3.1, 1.6, 3.1, 1.6, 3.1, 0.0, 10.9, 0.0, 3.1, 0.0]",92.1,1.21,1575.0,7150.0,76.29,9.6768,9.6768,228800.0,11440.0
2024-11-03 18:35:16.766300,0,NVIDIA GeForce RTX 3060 Laptop GPU,100.0,2312.0,6144.0,37.63020833333333,81.0,GPU-b55146a7-ac01-22df-da7a-4ea1c5235ff0,4.3625,"[12.3, 0.0, 0.0, 0.0, 1.6, 7.7, 3.1, 6.2, 14.1, 4.6, 4.7, 6.2, 0.0, 0.0, 6.2, 3.1]",92.2,1.2,1567.0,7150.0,84.68,9.627648,9.627648,228800.0,20592.0
2024-11-03 18:35:18.864033,0,NVIDIA GeForce RTX 3060 Laptop GPU,100.0,2312.0,6144.0,37.63020833333333,79.0,GPU-b55146a7-ac01-22df-da7a-4ea1c5235ff0,4.99375,"[31.8, 0.0, 15.6, 3.1, 7.8, 3.1, 3.1, 1.5, 3.1, 3.1, 3.1, 3.1, 0.0, 1.5, 0.0, 0.0]",92.3,1.19,1500.0,7150.0,79.32,9.216,9.216,228800.0,18304.0
2024-11-03 18:35:20.982386,0,NVIDIA GeForce RTX 3060 Laptop GPU,100.0,2312.0,6144.0,37.63020833333333,80.0,GPU-b55146a7-ac01-22df-da7a-4ea1c5235ff0,6.14375,"[25.0, 3.1, 15.6, 0.0, 21.9, 0.0, 6.2, 6.2, 3.1, 15.6, 1.6, 0.0, 0.0, 0.0, 0.0, 0.0]",92.5,1.16,1590.0,7150.0,87.67,9.76896,9.76896,228800.0,20592.0
2024-11-03 18:35:23.101607,0,NVIDIA GeForce RTX 3060 Laptop GPU,100.0,2312.0,6144.0,37.63020833333333,81.0,GPU-b55146a7-ac01-22df-da7a-4ea1c5235ff0,5.24375,"[16.9, 1.6, 0.0, 1.6, 6.2, 1.6, 20.0, 4.7, 14.1, 0.0, 3.1, 0.0, 6.2, 1.6, 1.6, 4.7]",92.3,1.19,1560.0,7150.0,95.69,9.58464,9.58464,228800.0,18304.0
2024-11-03 18:35:25.219235,0,NVIDIA GeForce RTX 3060 Laptop GPU,100.0,2312.0,6144.0,37.63020833333333,82.0,GPU-b55146a7-ac01-22df-da7a-4ea1c5235ff0,2.2625,"[6.2, 0.0, 3.2, 0.0, 9.4, 0.0, 3.1, 0.0, 14.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",92.4,1.18,1575.0,7150.0,94.73,9.6768,9.6768,228800.0,20592.0
2024-11-03 18:35:27.392135,0,NVIDIA GeForce RTX 3060 Laptop GPU,100.0,2312.0,6144.0,37.63020833333333,82.0,GPU-b55146a7-ac01-22df-da7a-4ea1c5235ff0,6.84375,"[47.0, 0.0, 1.6, 0.0, 4.7, 0.0, 10.8, 3.2, 6.2, 6.2, 1.6, 1.5, 9.4, 4.7, 9.5, 3.1]",92.6,1.15,1605.0,7150.0,95.11,9.86112,9.86112,228800.0,20592.0
2024-11-03 18:35:29.576699,0,NVIDIA GeForce RTX 3060 Laptop GPU,100.0,2313.0,6144.0,37.646484375,83.0,GPU-b55146a7-ac01-22df-da7a-4ea1c5235ff0,4.125,"[47.1, 1.6, 0.0, 1.6, 0.0, 0.0, 3.1, 3.1, 0.0, 1.6, 3.1, 1.6, 0.0, 1.6, 1.6, 0.0]",92.6,1.15,1567.0,7150.0,94.9,9.627648,9.627648,228800.0,27456.0
2024-11-03 18:35:31.668715,0,NVIDIA GeForce RTX 3060 Laptop GPU,100.0,2313.0,6144.0,37.646484375,83.0,GPU-b55146a7-ac01-22df-da7a-4ea1c5235ff0,1.85625,"[7.6, 0.0, 1.6, 1.6, 7.8, 0.0, 3.1, 0.0, 0.0, 0.0, 0.0, 1.6, 1.6, 0.0, 4.8, 0.0]",92.4,1.17,1552.0,7150.0,94.8,9.535488,9.535488,228800.0,27456.0
